Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","55.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","73.97","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","110.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","120.29","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","93.56","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","86.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","94.68","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","124.08","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","128.65","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","118.54","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","105.89","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","117.12","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","147.78","Fc","Calculated data"
"PI","Producer Price Indices - Annual","21","Brazil","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","154.58","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","106.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","104.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","103.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","93.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","103.64","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","109.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","109.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","107.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","105.64","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","95.64","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","95.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","97.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","97.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","97.74","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","99.68","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","102.58","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","109.08","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","113.35","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","112.95","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","109.58","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","113.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","113.03","Fc","Calculated data"
"PI","Producer Price Indices - Annual","23","Belize","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","114.75","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","105.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","106.92","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","104.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","94.26","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","97.07","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","104.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","113.60","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","107.62","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","111.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","108.68","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","110.79","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","108.32","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","105.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","102.34","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","95.66","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","101.99","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","102.74","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","102.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","102.85","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","102.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","106.73","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","110.34","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","113.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","26","Brunei Darussalam","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","115.72","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","172.21","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","132.92","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","122.87","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","138.95","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","102.49","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","107.08","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","98.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","96.75","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","104.50","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","112.82","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","152.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","171.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","149.00","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","140.25","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","141.82","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","158.47","Fc","Calculated data"
"PI","Producer Price Indices - Annual","27","Bulgaria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","205.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","1.91","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","3.36","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","6.91","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","9.17","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","8.20","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","11.90","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","18.30","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","18.18","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","25.68","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","20.29","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","59.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","82.30","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","76.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","73.11","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","88.04","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","138.85","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","143.73","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","139.71","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","143.60","Fc","Calculated data"
"PI","Producer Price Indices - Annual","28","Myanmar","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","156.17","Fc","Calculated data"
