Date,ERSTE GROUP BANK AG,RAIFFEISEN BANK INTERNATIONA,KBC GROEP NV,DEXIA SA,BANK OF CYPRUS PUBLIC CO LTD,HELLENIC BANK PUBLIC CO LTD,COMMERZBANK AG,DEUTSCHE BANK AG?REGISTERED,AAREAL BANK AG,DEUTSCHE PFANDBRIEFBANK AG,BANCO BILBAO VIZCAYA ARGENTA,BANCO DE SABADELL SA,BANCO POPULAR ESPANOL,BANCO SANTANDER SA,BANKIA SA,BANKINTER SA,CAIXABANK S.A,LIBERBANK SA,BNP PARIBAS,Crédit Mutuel,CREDIT AGRICOLE SA,BPCE,SOCIETE GENERALE SA,ALPHA BANK AE,EUROBANK ERGASIAS SA,PIRAEUS BANK S.A,BANK OF IRELAND,ALLIED IRISH BANKS PLC,PERMANENT TSB GROUP HOLDINGS,BANCA CARIGE SPA,BANCA MONTE DEI PASCHI SIENA,BANCA POPOL EMILIA ROMAGNA,BANCA POPOLARE DI MILANO,BANCA POPOLARE DI SONDRIO,BANCO POPOLARE SC,INTESA SANPAOLO,MEDIOBANCA SPA IT,UBI BANCA SPA,UNICREDIT SPA,BANK OF VALLETTA PLC,ING GROEP NV,ABN AMRO GROUP,RABOBANK,BANCO BPI SA.? REG SHS,BANCO COMERCIAL PORTUGUES?R,UBS GROUP AG?REG,CREDIT SUISSE GROUP AG?REG,BARCLAYS PLC GB,HSBC HOLDINGS PLC GB,ROYAL BANK OF SCOTLAND GROUP GB,NORDEA BANK AB,JPMORGAN CHASE & Co,CITIGROUP INC,BANK OF AMERICA,GOLDMAN SACHS Group,MORGAN STANLEY
20/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
19/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
18/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
17/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
16/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
15/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
14/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
13/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
12/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
11/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
10/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
09/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
08/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
07/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
06/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
05/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
04/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
03/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
02/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
01/06/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
31/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
30/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
29/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
28/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
27/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
26/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
25/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
24/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
23/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
22/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
21/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
20/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
19/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
18/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
17/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
16/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
15/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
14/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
13/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
12/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
11/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
10/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
09/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
08/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
07/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
06/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
05/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
04/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
03/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
02/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
01/05/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
30/04/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
29/04/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
28/04/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
27/04/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
26/04/2016,#N/A N/A,0.8906,0,#N/A N/A,0,2.0817,0,0,#N/A N/A,#N/A N/A,0,0.1931,0.195,0.3803,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,4.8,#N/A N/A,0,#N/A N/A,0,0,0,0,0,0,0,0,0,0,#N/A N/A,0,0,0,0,1.2764,0.0391,0,#N/A N/A,,0,0.0059,0,0.7116,0,0.1,0,0.3968,0.44,0.05,0.05,0.65,0.15
