Date;house_price;FTEE;CtE;Yearwage;population;EHW;SandP500;SandP500wu;Wiwu;u;ln_stock;u_transformed
1984Q1;51.48952455;89323.8125;2176;24.3604788968324;235.529;497.825854700823;160.366666666666;6583.06707950304;70.2247581082853;7.86666666666666;8.7922560372235;2.14456780612614
1984Q2;52.32717822;90272.6875;2225.7;24.6550915328669;235.997333333333;500.873197096669;155.766666666666;6317.82958335476;69.0658459835339;7.43333333333333;8.75113100780337;2.08321547014141
1984Q3;52.84198621;91101.4375;2270.9;24.9270034381051;236.552333333333;501.459999673893;160.533333333333;6440.13764959533;69.7442737543182;7.43333333333333;8.77030519303074;2.08321547014141
1984Q4;53.34370587;91810.0625;2309.3;25.1528832414164;237.150333333333;502.943440196775;165.2;6567.83552066047;70.5155554336613;7.3;8.78993960828831;2.06367606157063
1985Q1;54.08537839;92204.5;2353.7;25.5268393346964;237.600666666666;503.420019763905;177.3;6945.63074085759;72.5145472813898;7.23333333333333;8.84586807048255;2.05378277800266
1985Q2;54.94484597;92750.5;2389.2;25.7593233260878;238.081333333333;507.829418604489;184.8;7174.10149562599;74.0213947423597;7.3;8.8782328056958;2.06367606157063
1985Q3;55.8784808;93254;2427.9;26.0352174590392;238.681;512.272720472103;188.3;7232.51112829188;74.6463755572508;7.2;8.8863415754999;2.04880457221795
1985Q4;56.55034885;93715;2476.1;26.4215111942646;239.299;512.175167800155;197;7456.04589198378;75.8017032702669;7.03333333333333;8.91678051138723;2.02358993183667
1986Q1;57.65413209;93875.21875;2510;26.7375673722442;239.784666666666;517.046919515484;219.966666666666;8226.87657423201;80.162250466976;7.03333333333333;9.01516170453202;2.02358993183667
1986Q2;58.84517091;94354.53125;2533.3;26.8486695204882;240.274666666666;526.618416400626;240.6;8961.33790973882;84.6734686364071;7.16666666666666;9.10067481510516;2.04380506175437
1986Q3;59.81807076;94894.65625;2569.2;27.0741058696993;240.857666666666;532.155743834917;241.166666666666;8907.65027762465;84.7946417229126;6.96666666666666;9.09466576824699;2.01334920441658
1986Q4;60.75606836;95495.59375;2618.2;27.416810650392;241.453666666666;535.064988588046;243.7;8888.70711869309;84.9064756921198;6.83333333333333;9.09253688696369;1.9925927795373
1987Q1;62.03;96280.15625;2664.5;27.6743073447784;241.931;542.271202781577;279.3;10092.3935157748;91.6866542431369;6.6;9.21953730184407;1.95534848978567
1987Q2;64.09;96953.59375;2706.2;27.9121881739035;242.427666666666;556.645328551959;293.266666666666;10506.7601593793;94.8806100830788;6.26666666666666;9.25977415368219;1.89996089588748
1987Q3;65.3199999999999;97638.71875;2752.7;28.1925103992596;243.013;563.043479817847;319.4;11329.250055305;99.6201438784166;6;9.33514316077264;1.85363487294614
1987Q4;66.18;98335.53125;2819.2;28.6689808648784;243.631333333333;562.403027718103;255.4;8908.58315486491;86.9863713093164;5.83333333333333;9.0947704904089;1.82369251633106
1988Q1;66.67;99106.84375;2869.1;28.9493696136363;244.130333333333;562.228799471564;258.1;8915.56546635215;87.0100826268253;5.7;9.09555395692871;1.79915517118918
1988Q2;69.27;99801.90625;2932.3;29.3810194181068;244.620333333333;576.727793166948;263.133333333333;8955.89528698144;88.2680749382738;5.46666666666666;9.10006728570986;1.75488672616027
1988Q3;70.5;100483.53125;2981;29.6663998183349;245.241666666666;582.798641084666;266.933333333333;8997.83374349181;88.9250772165787;5.46666666666666;9.10473913217905;1.75488672616027
1988Q4;71.22;101151.71875;3034.2;29.9963817744306;245.877666666666;583.783989405248;274.966666666666;9166.66112381101;89.8742202778166;5.33333333333333;9.12332839031121;1.72878467006667
1989Q1;72.43;102004.4375;3078.5;30.179981626736;246.377333333333;591.289632778457;290.7;9632.21262343225;92.8377460917302;5.2;9.17286824199685;1.7020594023145
1989Q2;74.4;102566.5625;3107.8;30.3002604189239;246.913666666666;606.277851939741;313.3;10339.8451256983;97.6010833488746;5.23333333333333;9.24376016977794;1.7088008796854
1989Q3;75.22;103036.0625;3144.4;30.5173806059059;247.577;610.233957510627;341.933333333333;11204.5439859003;102.3835438547;5.23333333333333;9.32407468803072;1.7088008796854
1989Q4;75.37;103412.9375;3194.6;30.8915570687018;248.275666666666;605.749232874554;345.4;11181.0485703858;101.937122102836;5.36666666666666;9.32197553214883;1.73536739449958
1990Q1;75.58;103875.9375;3259;31.3738602404521;248.832666666666;599.440833946789;336.293333333333;10718.9020017285;99.0778627033412;5.3;9.27976400416708;1.72216300635413
1990Q2;76.42;103996.0625;3317.4;31.8992718691043;249.573333333333;597.894341024306;349.606666666666;10959.7067952286;100.218236191246;5.33333333333333;9.30198080788399;1.72878467006667
1990Q3;75.84;103952.0625;3358.5;32.3081873125759;250.440666666666;587.882569091296;335.396666666666;10381.1663409576;96.4859747182802;5.7;9.24774851466159;1.79915517118918
1990Q4;74.59;103743.9375;3370.1;32.4849340182966;251.343;577.119053387662;317.053333333333;9760.01161506925;92.4777679582881;6.13333333333333;9.186048869475;1.87703322631914
1991Q1;73.43;102711.375;3385;32.956639285576;252.132;561.770045773538;353.343333333333;10721.4613198737;96.36757317277;6.6;9.28000274248685;1.95534848978567
1991Q2;74.75;102439.125;3419.4;33.3798911516798;252.921;566.384254043578;378.653333333333;11343.7557843647;99.9371116460473;6.83333333333333;9.33642272036358;1.9925927795373
1991Q3;75.16;102266.875;3455.3;33.7871246325856;253.808666666666;564.601444902735;385.61;11412.9273856025;100.167906871601;6.86666666666666;9.34250197310477;1.99781681496076
1991Q4;74.65;102194.625;3493.6;34.1857532759214;254.705666666666;556.190114144973;387.103333333333;11323.527968184;99.0948906872382;7.1;9.3346379611687;2.03374132421557
1992Q1;74.3;102253.46875;3561.1;34.8261676126165;255.455;545.00129647122;412;11830.1848363799;100.920554884045;7.36666666666666;9.37840958122737;2.07348645776334
1992Q2;75.48;102368.78125;3612.7;35.2909853149801;256.288666666666;548.14759030796;410.163333333333;11622.3259189998;100.067165558064;7.6;9.36068317552181;2.10719145463274
1992Q3;75.4;102571.65625;3656.6;35.649167999562;257.224666666666;544.044670745329;417.153333333333;11701.6288665828;100.182899801118;7.63333333333333;9.36748333046178;2.11192864467935
1992Q4;74.74;102862.09375;3695.4;35.9257092806003;258.140333333333;537.036258982134;423.659999999999;11792.6690518751;100.149600594159;7.36666666666666;9.37523335059733;2.07348645776334
1993Q1;74.4599999999999;103265.25;3732.2;36.1418014820783;258.916666666666;533.424849050754;442.363333333333;12239.6592088164;102.212844472215;7.13333333333333;9.41243671326175;2.03878404667019
1993Q2;75.48;103720.75;3777.3;36.4178903051542;259.685666666666;538.226513281189;445.463333333333;12231.9917381454;102.520133948586;7.06666666666666;9.4118100721791;2.02867668877969
1993Q3;76.06;104253.75;3819.8;36.6393715108572;260.562666666666;540.904377161434;453.553333333333;12378.8513457152;103.477413466491;6.8;9.42374475887381;1.98734507647861
1993Q4;75.91;104864.25;3859.2;36.8017337825511;261.420666666666;539.225758327601;464.246666666666;12614.8042211745;104.583004277193;6.63333333333333;9.44262634142833;1.96074323545247
1994Q1;76.4599999999999;105711;3926.9;37.1473470393468;262.131333333333;539.542210791994;469.46;12637.7800143505;104.725357914884;6.56666666666666;9.44444602049971;1.94992836356129
1994Q2;78.06;106413;3978.6;37.3882044252808;262.886666666666;548.861158631204;450.986666666666;12062.2713392923;102.406472733356;6.2;9.39783778913947;1.88855462202696
1994Q3;78.23;107129;4016.4;37.4911569626717;263.725666666666;550.296671929194;460.866666666666;12292.676567051;103.708367529146;6;9.41675896298615;1.85363487294614
1994Q4;77.89;107859;4072.2;37.7546973215402;264.554666666666;545.790708138194;460.003333333333;12184.0026796053;102.817482132339;5.63333333333333;9.40787911450318;1.78668361579926
1995Q1;77.74;108768.15625;4135.5;38.0211423461785;265.269666666666;542.38412141605;480.106666666666;12627.3603853179;104.876645982033;5.46666666666666;9.44362119788179;1.75488672616027
1995Q2;79.28;109460.09375;4171.3;38.1078899944042;266.007666666666;553.404762542088;523.69;13742.2985129037;111.471116598892;5.66666666666666;9.52823383802309;1.79293663240107
1995Q3;79.87;110099.96875;4216.39999999999;38.2960318303572;266.850666666666;556.542329008917;565.083333333333;14755.6628278492;116.967457092161;5.66666666666666;9.59938220862149;1.79293663240107
1995Q4;79.51;110687.78125;4257.5;38.4639866390419;267.704666666666;553.379925133959;597.673333333333;15538.5175993868;120.809660103997;5.56666666666666;9.65107722679663;1.77407249857433
1996Q1;79.61;110986.65625;4295.5;38.7027544454182;268.37;552.026231883071;637.01;16459.0352580296;125.4984799069;5.53333333333333;9.70862986121503;1.76771355409401
1996Q2;81.11;111565.09375;4364.3;39.1187219308523;269.115666666666;557.992967201669;658.966666666666;16845.3015369848;127.938459521001;5.5;9.73182705636223;1.76131844372682
1996Q3;81.72;112186.21875;4423.39999999999;39.4289582876053;269.975666666666;559.548424258913;660.543333333333;16752.7462560678;127.569631605472;5.26666666666666;9.7263174794001;1.71550191035801
1996Q4;81.18;112850.03125;4482.2;39.7180436874726;270.861333333333;553.615460343918;726.793333333333;18298.8200288064;135.180261932659;5.33333333333333;9.81459185745044;1.72878467006667
1997Q1;81.8199999999999;113630.59375;4554.7;40.0832326152541;271.588666666666;554.381053044359;785.59;19598.9681655824;141.996384596136;5.23333333333333;9.88323219921969;1.7088008796854
1997Q2;83.55;114350.15625;4617.89999999999;40.3836855218174;272.349;563.464147860073;824.436666666666;20415.0922832752;146.896937763314;5;9.92402972410962;1.66073120682165
1997Q3;84.37;115082.78125;4695.2;40.7982170599627;273.234;565.043137696887;929.85;22791.4371511227;159.368092041323;4.86666666666666;10.0341401808536;1.63230000965964
1997Q4;84.8;115828.46875;4794.7;41.3945285332132;274.116666666666;561.549899395095;950.816666666666;22969.6218403302;160.042091295982;4.66666666666666;10.0419278323491;1.5882357047835
1998Q1;85.7099999999999;116692.53125;4898.39999999999;41.9767184956106;274.837;561.174863453492;1021.31;24330.3916218891;167.090979061511;4.63333333333333;10.0994815319032;1.58071762606867
1998Q2;88.3;117422.21875;4982;42.4278818034448;275.568;573.506226700773;1109.67;26154.2634897673;177.466670337256;4.4;10.1717674959652;1.52660190685495
1998Q3;90.1;118122.84375;5065.39999999999;42.882282380668;276.415666666666;580.777192444733;1083.94666666666;25277.2615283024;173.431950960927;4.53333333333333;10.1376605167722;1.55785054364361
1998Q4;90.81;118794.40625;5147.1;43.3275923322846;277.268666666666;581.125473737402;1122.31666666666;25903.0471404798;176.711216881709;4.43333333333333;10.162115890979;1.53449784832647
1999Q1;92.08;119346.28125;5246.39999999999;43.9593232856099;277.993333333333;582.302551998399;1259.00333333333;28640.1891392506;191.029458033587;4.3;10.2625662250769;1.5025669102287
1999Q2;94.75;119995.96875;5297.89999999999;44.150535731484;278.723;598.158183416279;1329.79333333333;30119.5288188779;199.868386519162;4.26666666666666;10.3129290383279;1.49443651973959
1999Q3;97.03;120652.84375;5372;44.5241977237228;279.6;609.322332281917;1342.21666666666;30145.7799418476;200.81206032159;4.23333333333333;10.3138002235975;1.48624521346739
1999Q4;98.29;121316.90625;5499.39999999999;45.3303323882536;280.463333333333;608.130132319009;1373.23;30293.8436064908;201.495795320417;4.06666666666666;10.3186997895494;1.44434034327403
2000Q1;100;122398.78125;5692.1;46.5042333285687;281.191666666666;604.658213973658;1418.89;30510.985741342;202.373914725274;4.03333333333333;10.325842085984;1.43576244097266
2000Q2;103.77;122912.96875;5731.4;46.629621656856;281.885333333333;627.310280474882;1447.26666666666;31037.4953783025;206.749509245507;3.93333333333333;10.3429512809095;1.40961503389429
2000Q3;106.33;123270.09375;5845.8;47.4226069404155;282.656666666666;633.767000714011;1475.50333333333;31113.9228424797;207.613752932517;4;10.3454106778111;1.42711635564015
2000Q4;107.9;123470.15625;5886.1;47.6722393563676;283.45;641.552723617017;1366.37;28661.7540616433;195.425383038055;3.9;10.2633189019394;1.40075742314745
2001Q1;109.27;123330.5;5993.9;48.6003288066195;284.135666666666;638.833214898699;1275.74333333333;26249.6852317503;182.686004642278;4.23333333333333;10.1754092767765;1.48624521346739
2001Q2;112.69;123289.5;5979.9;48.5029098338588;284.817666666666;661.735614762251;1232.97333333333;25420.6054349469;180.030633209035;4.4;10.1433153617276;1.52660190685495
2001Q3;115.5;123164.5;5965.8;48.4376643929669;285.574;680.953497931028;1142.53;23587.6360744986;171.888645487806;4.83333333333333;10.0684779585843;1.62507680631855
2001Q4;116.23;122955.5;5977.7;48.6168871045195;286.336333333333;684.553742648806;1117.06666666666;22976.9270143751;168.973256068259;5.5;10.0422458181082;1.76131844372682
2002Q1;118;122360.9375;6038.4;49.3492569943816;286.990666666666;686.229149721993;1131.55666666666;22929.5583274027;168.848070827394;5.7;10.0401821138872;1.79915517118918
2002Q2;122.24;122104.5625;6101.3;49.9678974163316;287.628;703.644710663938;1068.4;21381.7281743538;162.058499087643;5.83333333333333;9.97029201266661;1.82369251633106
2002Q3;126.13;121884.8125;6128.8;50.2835882809675;288.361;723.316974253537;894.65;17792.087450104;144.814671979072;5.73333333333333;9.78650911217447;1.80533963578508
2002Q4;128.58;121701.6875;6174.7;50.736451349981;289.096333333333;732.648925002396;887.913333333333;17500.5013103595;143.973124091543;5.86666666666666;9.76998480580756;1.82974458241311
2003Q1;130.48;121380.34375;6255.8;51.5389090087858;289.714333333333;733.463841985658;859.833333333333;16683.1884855529;139.782015900438;5.86666666666666;9.72215681385292;1.82974458241311
2003Q2;134.2;121340.40625;6346.3;52.301615927911;290.351666666666;745.009364918544;937.996666666666;17934.372581519;147.12291450751;6.13333333333333;9.79447440644502;1.87703322631914
2003Q3;138.41;121407.03125;6425.6;52.9260511992466;291.071;761.196730100535;1000.50333333333;18903.7971029959;153.334268521847;6.13333333333333;9.84711808578946;1.87703322631914
2003Q4;142.29;121580.21875;6502.6;53.4839718243773;291.796333333333;776.301737768021;1056.42333333333;19752.148116491;158.837785846381;5.83333333333333;9.89101752980669;1.82369251633106
2004Q1;146.26;121952.3125;6539.8;53.6257940046208;292.373666666666;797.425441998711;1133.28666666666;21133.2379818751;167.546696962257;5.7;9.95860233984837;1.79915517118918
2004Q2;152.92;122301.6875;6636.4;54.262371933949;292.999666666666;825.719691745252;1122.96666666666;20695.1267820285;167.31419297973;5.59999999999999;9.93765353037951;1.78039571057774
2004Q3;158.53;122720.6875;6756.3;55.054114727293;293.717666666666;845.768966176528;1104.15;20055.7216380526;165.438848772436;5.43333333333333;9.9062697605063;1.748417951986
2004Q4;163.06;123209.3125;6841.2;55.524879625897;294.463333333333;864.75092709501;1161.78666666666;20923.7133784762;171.324801597045;5.43333333333333;9.94863840617818;1.748417951986
2005Q1;169.19;123936.625;6921.1;55.8437233548426;295.102;894.071963338568;1191.98;21344.9234469183;175.635004873354;5.3;9.96856921272128;1.72216300635413
2005Q2;176.7;124496.875;7003.6;56.255033964498;295.71;928.840555548783;1181.65333333333;21005.2905501588;176.382683027003;5.09999999999999;9.95252961593623;1.68158702010249
2005Q3;183.08;125059.125;7128.4;57.0000530896683;296.444333333333;952.157508718251;1224.14333333333;21476.178827546;180.517117783569;4.96666666666666;9.97469963836316;1.65369140302088
2005Q4;186.97;125623.375;7207.1;57.3704645810577;297.203333333333;968.583880906561;1230.46666666666;21447.7375362397;181.556849777991;4.96666666666666;9.97337444262718;1.65369140302088
2006Q1;188.66;126331.8125;7353.7;58.2092065558238;297.853666666666;965.364004737686;1283.04;22041.8740593816;184.413562651319;4.73333333333333;10.0006992895695;1.60311988509954
2006Q2;189.93;126843.1875;7419.9;58.496555633574;298.505333333333;969.204380427826;1281.78333333333;21912.1163536961;184.016481744151;4.63333333333333;9.99479502097336;1.58071762606867
2006Q3;188.11;127299.6875;7484.1;58.7910128898487;299.270999999999;957.55907310997;1288.37666666666;21914.5172593058;183.187010734241;4.63333333333333;9.9949045847438;1.58071762606867
2006Q4;186.44;127701.3125;7650.3;59.9075343311812;300.089666666666;933.917879912018;1389.48;23193.7437504717;188.129730220092;4.43333333333333;10.0516378553601;1.53449784832647
2007Q1;184.83;128232.90625;7756.4;60.4867137558672;300.799;919.155227946354;1425.30333333333;23563.9075894593;188.98724244571;4.5;10.0674714809508;1.55012133527768
2007Q2;183.17;128450.84375;7814.4;60.8356912174973;301.492;907.76135743349;1496.32333333333;24596.1425503285;193.531087404149;4.5;10.1103449027278;1.55012133527768
2007Q3;180.01;128539.96875;7868.5;61.2144139738621;302.272333333333;888.876315087597;1490.81666666666;24354.0135384327;190.906627980683;4.66666666666666;10.1004519419686;1.5882357047835
2007Q4;170.75;128500.28125;7984.3;62.1344073597546;303.049333333333;832.802240585674;1494.09;24046.0972187166;185.251307531671;4.8;10.0877279845574;1.61780616210462
2008Q1;159.36;128958.03125;8082.2;62.6731114385666;303.708;772.243562974236;1350.44333333333;21547.4116784047;167.879750330742;4.96666666666666;9.97801098058774;1.65369140302088
2008Q2;155.93;128410.21875;8077.3;62.9024701864044;304.332;754.41375544353;1371.64666666666;21805.9268992448;167.93493439464;5.3;9.98993708793772;1.72216300635413
2008Q3;150.48;127483.09375;8082.9;63.4038657410511;305.050666666666;723.994093790391;1251.91666666666;19745.1157281109;155.019374767222;6.03333333333333;9.89066143483859;1.8595297261398
2008Q4;139.41;126176.65625;8000.7;63.4083838382681;305.781333333333;672.292417809151;909.8;14348.2603549804;123.2176956535;6.9;9.57138398422077;2.00301741330828
2009Q1;129.17;124490.90625;7797.7;62.6369470585184;306.399333333333;631.857134570932;809.313333333333;12920.7020989901;112.870921744227;8.19999999999999;9.46658611788722;2.18969204263185
2009Q2;133.19;122425.84375;7819;63.8688440237925;306.992333333333;640.19177897497;892.226666666666;13969.6698805805;118.928148998909;9.26666666666666;9.54464382137627;2.32366911646732
2009Q3;137.51;119981.46875;7798.7;65.0016111121326;307.69;650.913895457319;996.7;15333.4660933345;126.795098326904;9.66666666666666;9.63779304502659;2.37034719509486
2009Q4;136;117157.78125;7831.4;66.8486583470503;308.413333333333;627.450338877057;1088.70333333333;16286.0910039696;130.052332721453;9.96666666666666;9.69806670987647;2.40423640558616
2010Q1;132.1;119785.209279299;7858.1;65.6015350256326;309.024;622.273097482392;1121.59666666666;17097.1100939698;133.89531743662;9.69999999999999;9.74666472785594;2.37415861107449
2010Q2;138.25;120290.258468647;7969.9;66.2555202527125;309.615666666666;646.049804656302;1135.24666666666;17134.3710280531;135.808130222527;9.63333333333333;9.74884172678078;2.36652402460186
2010Q3;135.67;120231.932881844;8036.2;66.8391873930041;310.313;629.872479784315;1096.38666666666;16403.351228974;130.837206679071;9.56666666666666;9.70524093616718;2.35884208908878
2010Q4;130.93;120426.555113628;8100.3;67.2633107088099;311.036666666666;605.441961412891;1204;17899.8028392067;136.852428574027;9.63333333333333;9.79254497719873;2.36652402460186
2011Q1;125.55;120745.951514695;8200;67.9109700343399;312.552531000001;577.829623803158;1308.29666666666;19264.8796800444;141.954456137199;8.9;9.86603901152009;2.27926365846027
