,GLE.PA prices,BNP.PA prices,ACA.PA prices,CC.PA prices,KN.PA prices,VEURX prices
2016-03-23,34.240002000000004,44.384997999999996,9.89,172.0,,25.76
2016-03-24,32.875,43.419998,9.672,173.5,,25.52
2016-03-28,,,,,,25.639999
2016-03-29,32.674999,43.709998999999996,9.555,173.399994,,25.959999
2016-03-30,32.794998,44.450001,9.575,175.0,,26.25
2016-03-31,,,,,,26.059998999999998
2016-04-01,32.415001000000004,44.005001,9.449,174.5,,25.879998999999998
2016-04-04,32.48,43.860001000000004,9.429,175.0,,25.879998999999998
2016-04-05,31.084999,42.950001,9.072,173.100006,,25.41
2016-04-06,31.15,43.0,9.103,173.050003,,25.74
2016-04-07,30.075001,41.349998,8.895,173.050003,,25.360001
2016-04-08,30.885,41.935001,9.101,173.75,,25.790001
2016-04-11,31.200001,42.314999,9.191,173.949997,,25.85
2016-04-12,31.360001,42.560001,9.237,173.800003,,26.08
2016-04-13,33.814999,45.264998999999996,9.742,173.800003,,26.4
2016-04-14,34.075001,45.66,9.826,173.399994,,26.43
2016-04-15,33.84,45.16,9.713,173.550003,,26.4
2016-04-18,34.259997999999996,45.73,9.731,173.550003,,26.6
2016-04-19,34.23,45.630001,9.749,174.5,,27.08
2016-04-20,35.110001000000004,46.814999,9.963,174.0,,27.01
2016-04-21,35.525002,47.639998999999996,10.015,174.199997,,26.85
2016-04-22,35.814999,47.790001000000004,10.09,174.0,,26.75
2016-04-25,34.900002,46.645,9.861,175.0,,26.68
2016-04-26,35.41,47.48,10.045,175.0,,26.82
2016-04-27,35.244999,47.880001,9.928,174.5,,26.969998999999998
2016-04-28,35.665001000000004,48.244999,10.0,174.0,,26.940001000000002
2016-04-29,34.25,46.240002000000004,9.659,174.149994,,26.799999
2016-05-02,34.119999,45.965,9.597,174.800003,,27.030001000000002
2016-05-03,32.830002,45.5,9.181,173.0,,26.49
2016-05-04,33.380001,45.310001,9.173,174.0,,26.16
2016-05-05,32.599998,44.709998999999996,8.97,174.800003,,26.040001
2016-05-06,32.860001000000004,44.264998999999996,9.03,174.300003,,26.07
2016-05-09,32.93,44.150002,9.013,174.800003,,26.08
2016-05-10,33.470001,44.575001,9.12,174.649994,,26.32
2016-05-11,33.0,44.130001,9.101,173.75,,26.200001
2016-05-12,32.695,43.455002,8.654,175.0,,26.1
2016-05-13,33.395,44.02,8.645,173.949997,,25.93
2016-05-16,33.279999,43.900002,8.604,173.800003,,26.139999
2016-05-17,33.549999,44.325001,8.636,173.25,,26.01
2016-05-18,34.02,44.98,8.775,172.100006,,26.059998999999998
2016-05-19,34.465,45.305,8.743,172.5,,25.870001000000002
2016-05-20,34.674999,45.715,8.843,171.300003,,26.1
2016-05-23,34.785,45.93,8.794,173.949997,,26.059998999999998
2016-05-24,36.665001000000004,47.630001,9.092,173.949997,,26.51
2016-05-25,36.709998999999996,48.970001,9.524,173.949997,,26.809998999999998
2016-05-26,36.985001000000004,50.0,9.635,173.0,,26.91
2016-05-27,36.950001,49.764998999999996,9.092,172.0,,26.83
2016-05-30,37.310001,50.279999,9.097,175.0,,
2016-05-31,36.990002000000004,49.764998999999996,9.025,170.0,,26.65
2016-06-01,36.16,48.860001000000004,8.837,169.25,,26.620001000000002
2016-06-02,36.224998,47.509997999999996,8.875,170.399994,,26.629998999999998
2016-06-03,35.610001000000004,46.32,8.646,169.100006,,26.82
2016-06-06,35.365002000000004,46.384997999999996,8.672,167.0,,26.91
2016-06-07,35.720001,47.064999,8.8,168.449997,,27.139999
2016-06-08,34.939999,46.404999,8.651,167.399994,,27.16
2016-06-09,34.205002,45.875,8.451,167.25,,26.780001000000002
2016-06-10,32.674999,44.294998,8.194,167.0,,25.889999
2016-06-13,31.59,43.009997999999996,7.92,165.5,,24.98
2016-06-14,30.75,42.040001000000004,7.762,164.5,,24.48
2016-06-15,31.33,42.415001000000004,7.81,165.0,,24.68
2016-06-16,30.844998999999998,41.849998,7.68,165.5,,24.73
2016-06-17,32.869999,43.450001,8.047,165.300003,,25.1
2016-06-20,33.799999,45.580002,8.354,165.300003,,25.84
2016-06-21,34.165001000000004,46.07,8.471,165.0,,26.030001000000002
2016-06-22,34.485001000000004,46.365002000000004,8.55,165.0,,26.129998999999998
2016-06-23,36.259997999999996,47.700001,8.897,165.0,,26.889999
2016-06-24,28.799999,39.400002,7.651,158.0,,24.049999
2016-06-27,26.385,36.91,7.194,152.649994,,23.219998999999998
2016-06-28,26.950001,38.349998,7.496,153.050003,,24.0
2016-06-29,27.91,39.509997999999996,7.549,158.0,,24.51
2016-06-30,28.209999,39.755001,7.56,157.75,,24.99
2016-07-01,28.379998999999998,39.91,7.647,160.449997,,25.129998999999998
2016-07-04,27.795,39.224998,7.516,161.25,,
2016-07-05,26.790001,39.119999,7.251,158.0,,24.33
2016-07-06,26.4,38.360001000000004,7.095,158.0,,24.190001000000002
2016-07-07,26.594998999999998,38.5,7.14,157.5,,24.15
2016-07-08,28.0,39.814999,7.541,157.5,,24.559998999999998
2016-07-11,28.504998999999998,40.264998999999996,7.618,157.5,,24.940001000000002
2016-07-12,29.785,42.34,7.937,158.600006,,25.290001
2016-07-13,29.275,41.5,7.814,160.649994,,25.27
2016-07-14,30.325001,42.895,7.985,160.5,,25.540001
2016-07-15,30.344998999999998,42.779999,7.843,162.399994,,25.389999
2016-07-18,30.290001,42.455002,7.863,161.0,,25.450001
2016-07-19,30.075001,42.380001,7.805,160.5,,25.23
2016-07-20,30.32,42.775002,7.91,161.899994,,25.5
2016-07-21,30.395,43.02,7.873,160.100006,,25.440001000000002
2016-07-22,30.235001,43.400002,7.9,159.75,,25.43
2016-07-25,30.15,43.185001,7.848,159.949997,,25.459999
2016-07-26,29.879998999999998,42.889998999999996,7.803,160.050003,,25.52
2016-07-27,30.35,43.5,7.915,161.949997,,25.709999
2016-07-28,29.85,42.855,7.747,160.0,,25.690001000000002
2016-07-29,30.555,44.355,7.92,160.0,,25.950001
2016-08-01,29.434998999999998,43.695,7.807,159.050003,,25.700001
2016-08-02,28.514999,41.805,7.594,159.100006,,25.629998999999998
2016-08-03,29.415001,42.035,7.601,158.100006,,25.5
2016-08-04,29.945,42.560001,7.8,159.0,,25.610001
2016-08-05,30.940001000000002,43.845001,7.967,158.25,,25.73
2016-08-08,31.309998999999998,44.389998999999996,8.142,160.5,,25.74
2016-08-09,31.860001,44.814999,8.213,160.5,,26.01
2016-08-10,31.879998999999998,44.630001,8.284,161.149994,,26.1
2016-08-11,32.195,45.0,8.294,161.449997,,26.280001000000002
2016-08-12,32.044998,44.674999,8.247,163.75,,26.27
2016-08-15,,,,,,26.35
2016-08-16,31.395,44.02,8.167,163.0,,26.379998999999998
2016-08-17,30.785,43.404999,8.068,162.199997,,26.290001
2016-08-18,30.745001000000002,43.380001,8.061,161.550003,,26.549999
2016-08-19,30.059998999999998,42.580002,7.916,161.600006,,26.309998999999998
2016-08-22,30.15,43.014998999999996,7.937,160.100006,,26.309998999999998
2016-08-23,31.004998999999998,43.904999,8.101,160.550003,,26.469998999999998
2016-08-24,31.805,44.654999,8.235,159.850006,,26.4
2016-08-25,31.725,44.43,8.181,158.75,,26.27
2016-08-26,31.92,44.830002,8.195,159.5,,26.16
2016-08-29,31.615,44.485001000000004,8.153,158.0,,26.219998999999998
2016-08-30,32.185001,45.349998,8.293,159.5,,26.16
2016-08-31,32.645,45.605,8.49,160.0,,26.139999
2016-09-01,32.619999,46.830002,8.516,160.300003,,26.290001
2016-09-02,33.16,47.82,8.688,158.75,,26.68
2016-09-05,32.799999,47.380001,8.683,158.050003,,
2016-09-06,32.16,46.720001,8.537,159.75,,26.83
2016-09-07,32.404999,46.974998,8.621,158.75,,26.85
2016-09-08,33.064999,47.825001,8.781,157.550003,,26.82
2016-09-09,33.34,47.93,8.786,158.600006,,26.309998999999998
2016-09-12,32.724998,46.875,8.647,156.5,,26.32
2016-09-13,32.139998999999996,46.014998999999996,8.496,157.399994,,25.82
2016-09-14,31.889999,45.945,8.548,157.5,,25.84
2016-09-15,32.005001,45.685001,8.705,156.0,,26.049999
2016-09-16,31.129998999999998,44.639998999999996,8.64,155.699997,,25.59
2016-09-19,31.26,44.93,8.609,156.0,,25.809998999999998
2016-09-20,31.065001000000002,44.955002,8.589,155.5,,25.84
2016-09-21,31.665001,46.240002000000004,8.841,156.0,,26.17
2016-09-22,32.384997999999996,47.299999,8.953,156.0,,26.440001000000002
2016-09-23,31.889999,46.955002,8.877,155.0,,26.27
2016-09-26,30.950001,45.419998,8.634,153.899994,,25.969998999999998
2016-09-27,30.625,45.185001,8.543,153.5,,25.99
2016-09-28,30.969998999999998,45.615002000000004,8.702,153.550003,,26.27
2016-09-29,30.815001000000002,45.404999,8.695,155.0,,25.950001
2016-09-30,30.780001000000002,45.77,8.778,154.649994,,26.16
2016-10-03,30.465,45.615002000000004,8.779,155.100006,,26.16
2016-10-04,30.91,46.029999,8.887,155.0,,26.219998999999998
2016-10-05,31.895,47.599998,9.08,155.0,,26.25
2016-10-06,32.595001,48.549999,9.114,154.699997,,26.030001000000002
2016-10-07,32.869999,49.310001,9.105,156.699997,,25.860001
2016-10-10,33.075001,49.099998,9.189,157.899994,,25.879998999999998
2016-10-11,33.040001000000004,48.549999,9.255,156.800003,,25.48
2016-10-12,33.25,48.334998999999996,9.35,156.800003,,25.4
2016-10-13,32.240002000000004,46.935001,9.049,155.899994,,25.32
2016-10-14,32.849998,48.195,9.21,156.850006,,25.35
2016-10-17,32.955002,48.5,9.264,156.0,,25.27
2016-10-18,33.994999,49.314999,9.409,156.399994,,25.549999
2016-10-19,34.215,50.0,9.387,156.550003,,25.6
2016-10-20,34.810001,51.060001,9.527,157.199997,,25.6
2016-10-21,34.700001,51.639998999999996,9.54,157.350006,,25.530001000000002
2016-10-24,35.715,52.689999,9.859,159.399994,,25.49
2016-10-25,35.82,52.82,9.898,159.399994,,25.41
2016-10-26,35.889998999999996,52.91,9.925,162.199997,,25.290001
2016-10-27,36.465,53.5,9.945,162.199997,,25.290001
2016-10-28,36.105,53.970001,9.937,162.800003,,25.33
2016-10-31,35.560001,52.84,9.832,161.100006,,25.27
2016-11-01,35.014998999999996,52.740002000000004,9.69,160.5,,25.190001000000002
2016-11-02,34.185001,50.759997999999996,9.504,159.0,,24.99
2016-11-03,36.07,51.509997999999996,9.667,159.0,,24.98
2016-11-04,35.580002,50.639998999999996,9.519,157.399994,,24.780001000000002
2016-11-07,36.82,52.529999,9.731,157.550003,,25.110001
2016-11-08,37.389998999999996,53.119999,10.28,157.350006,,25.120001000000002
2016-11-09,38.875,54.799999,10.67,158.0,,25.280001000000002
2016-11-10,40.205002,55.41,10.59,161.800003,,25.17
2016-11-11,39.790001000000004,54.75,10.685,162.899994,,24.940001000000002
2016-11-14,40.465,55.66,10.85,167.0,,24.74
2016-11-15,40.474998,55.490002000000004,10.885,168.300003,,24.870001000000002
2016-11-16,40.0,54.18,10.79,168.399994,,24.610001
2016-11-17,40.205002,54.599998,10.79,168.050003,,24.67
2016-11-18,40.220001,54.389998999999996,10.81,168.149994,,24.49
2016-11-21,40.244999,54.5,10.775,168.050003,,24.67
2016-11-22,40.549999,55.77,10.995,167.649994,,24.709999
2016-11-23,40.154999,55.650002,10.915,167.0,,24.549999
2016-11-24,40.044998,55.290001000000004,10.88,169.0,,
2016-11-25,39.919998,54.939999,10.835,169.25,,24.719998999999998
2016-11-28,39.075001,53.5,10.6,169.899994,,24.49
2016-11-29,39.900002,54.389998999999996,10.65,170.100006,,24.68
2016-11-30,40.584998999999996,54.779999,10.65,169.949997,,24.690001000000002
2016-12-01,40.970001,55.900002,10.75,170.100006,,24.639999
2016-12-02,40.209998999999996,54.59,10.6,170.100006,,24.68
2016-12-05,40.900002,55.299999,10.855,169.550003,,25.040001
2016-12-06,43.255001,58.150002,11.275,170.100006,,25.219998999999998
2016-12-07,44.865002000000004,59.459998999999996,11.38,170.5,,25.610001
2016-12-08,46.860001000000004,60.610001000000004,11.615,170.5,,25.48
2016-12-09,46.360001000000004,60.0,11.495,170.5,,25.6
2016-12-12,46.055,59.209998999999996,11.565,170.800003,,25.57
2016-12-13,46.549999,59.73,11.52,170.800003,,25.84
2016-12-14,45.93,58.59,11.54,170.899994,,25.360001
2016-12-15,47.5,61.700001,11.975,171.0,,25.440001000000002
2016-12-16,46.955002,60.959998999999996,11.9,171.100006,,25.58
2016-12-19,46.43,60.5,11.735,173.199997,,25.389999
2016-12-20,46.985001000000004,61.470001,11.945,173.800003,,25.440001000000002
2016-12-21,46.84,61.209998999999996,11.965,172.550003,,25.49
2016-12-22,46.884997999999996,61.580002,12.01,173.800003,,25.459999
2016-12-23,46.810001,61.169998,11.905,173.0,,25.530001000000002
2016-12-27,46.810001,60.68,11.88,173.0,,25.57
2016-12-28,46.740002000000004,60.650002,11.88,173.600006,,25.450001
2016-12-29,46.355,59.849998,11.735,173.550003,,25.620001000000002
2016-12-30,46.744999,60.549999,11.78,173.699997,,25.75
2017-01-02,46.904999,60.349998,11.86,173.050003,,
2017-01-03,48.665001000000004,61.919998,12.245,173.199997,,25.84
2017-01-04,48.235001000000004,62.799999,12.3,173.0,,26.040001
2017-01-05,47.099998,62.220001,12.33,172.649994,,26.309998999999998
2017-01-06,47.34,62.490002000000004,12.335,171.399994,,26.15
2017-01-09,46.205002,61.189999,12.125,171.0,,26.07
2017-01-10,46.389998999999996,60.849998,12.085,170.699997,,26.07
2017-01-11,46.395,60.619999,12.065,170.649994,,26.24
2017-01-12,45.880001,60.549999,12.12,170.5,,26.209999
2017-01-13,47.474998,62.16,12.59,171.800003,,26.379998999999998
2017-01-16,46.259997999999996,61.209998999999996,12.45,172.899994,,
2017-01-17,45.825001,60.560001,12.44,172.800003,,26.360001
2017-01-18,45.514998999999996,59.689999,12.35,172.100006,,26.23
2017-01-19,45.700001,59.759997999999996,12.385,172.100006,,26.219998999999998
2017-01-20,45.84,60.060001,12.39,172.0,,26.34
2017-01-23,44.834998999999996,59.18,12.055,172.0,,26.41
2017-01-24,45.799999,59.900002,12.24,171.0,,26.469998999999998
2017-01-25,47.779999,62.389998999999996,12.505,171.0,,26.780001000000002
2017-01-26,47.544998,61.639998999999996,12.545,171.0,,26.620001000000002
2017-01-27,47.369999,61.450001,12.475,170.399994,,26.629998999999998
2017-01-30,46.669998,60.279999,12.285,170.100006,,26.379998999999998
2017-01-31,45.255001,59.18,12.265,171.0,,26.5
2017-02-01,46.025002,60.630001,12.33,172.300003,,26.610001
2017-02-02,45.674999,60.259997999999996,12.15,172.600006,,26.549999
2017-02-03,45.865002000000004,61.139998999999996,12.275,178.800003,,26.67
2017-02-06,44.755001,60.009997999999996,11.97,176.0,,26.41
2017-02-07,43.634997999999996,57.150002,11.68,175.149994,,26.4
2017-02-08,42.73,56.060001,11.415,174.800003,,26.459999
2017-02-09,43.709998999999996,56.689999,11.46,175.5,,26.57
2017-02-10,42.384997999999996,55.700001,11.4,176.75,,26.57
2017-02-13,42.764998999999996,56.349998,11.58,177.0,,26.690001000000002
2017-02-14,43.185001,56.779999,11.755,177.0,,26.690001000000002
2017-02-15,43.744999,57.490002000000004,12.315,176.399994,,26.790001
2017-02-16,43.52,57.02,12.145,176.0,,26.879998999999998
2017-02-17,42.400002,55.75,11.82,177.0,,26.77
2017-02-20,41.805,55.630001,11.605,176.850006,,
2017-02-21,41.790001000000004,55.790001000000004,11.575,177.800003,,26.799999
2017-02-22,41.845001,55.799999,11.62,177.75,,26.790001
2017-02-23,41.945,55.619999,11.39,176.0,,26.85
2017-02-24,41.43,54.68,11.215,175.899994,,26.6
2017-02-27,41.535,54.740002000000004,11.29,176.350006,,26.65
2017-02-28,41.91,55.130001,11.395,176.699997,,26.67
2017-03-01,43.970001,57.59,11.81,180.0,,26.940001000000002
2017-03-02,44.115002000000004,57.669998,11.86,180.0,,26.84
2017-03-03,46.130001,59.310001,12.195,181.100006,,27.08
2017-03-06,45.205002,58.700001,12.095,183.300003,,26.92
2017-03-07,45.150002,58.84,12.065,182.0,,26.799999
2017-03-08,45.805,59.349998,12.065,182.5,,26.690001000000002
2017-03-09,46.755001,60.790001000000004,12.395,181.199997,,26.889999
2017-03-10,47.75,61.860001000000004,12.645,182.350006,,27.120001000000002
2017-03-13,47.650002,61.18,12.515,180.5,,27.209999
2017-03-14,46.945,59.849998,12.335,180.050003,,27.0
2017-03-15,46.959998999999996,60.09,12.37,180.0,,27.4
2017-03-16,47.119999,60.689999,12.35,182.199997,,27.65
2017-03-17,47.110001000000004,60.279999,12.305,182.600006,,27.68
2017-03-20,46.724998,59.650002,12.245,183.0,,27.66
2017-03-21,47.490002000000004,60.259997999999996,12.28,182.5,,27.469998999999998
2017-03-22,46.764998999999996,60.290001000000004,12.2,183.0,,27.41
2017-03-23,47.474998,61.099998,12.355,183.0,,27.52
2017-03-24,47.314999,60.459998999999996,12.28,182.0,,27.549999
2017-03-27,47.130001,60.360001000000004,12.245,181.600006,,27.68
2017-03-28,47.575001,61.919998,12.71,183.75,,27.709999
2017-03-29,47.200001,62.040001000000004,12.64,183.800003,,27.68
2017-03-30,47.07,61.799999,12.64,183.649994,,27.6
2017-03-31,47.549999,62.43,12.7,183.449997,,27.65
2017-04-03,46.314999,61.220001,12.49,187.5,,27.530001000000002
2017-04-04,45.700001,60.709998999999996,12.445,188.949997,,27.57
2017-04-05,45.650002,60.099998,12.555,197.0,,27.5
2017-04-06,46.130001,60.75,12.52,199.449997,,27.530001000000002
2017-04-07,46.52,60.900002,12.57,196.399994,,27.49
2017-04-10,45.860001000000004,60.0,12.385,196.5,,27.49
2017-04-11,45.294998,59.389998999999996,12.24,198.0,,27.610001
2017-04-12,44.650002,59.099998,12.11,194.949997,,27.67
2017-04-13,43.505001,58.299999,11.905,194.149994,,27.469998999999998
2017-04-17,,,,,,27.629998999999998
2017-04-18,43.014998999999996,57.32,11.685,190.5,,27.549999
2017-04-19,44.255001,58.34,11.995,190.0,,27.459999
2017-04-20,45.494999,60.650002,12.285,193.0,,27.66
2017-04-21,46.285,62.0,12.43,194.149994,,27.6
2017-04-24,50.849998,66.660004,13.78,199.399994,,28.6
2017-04-25,50.91,66.949997,13.8,199.899994,,28.85
2017-04-26,50.599998,65.800003,13.76,199.899994,,28.790001
2017-04-27,49.779999,64.989998,13.575,199.100006,,28.809998999999998
2017-04-28,50.209998999999996,64.779999,13.65,199.100006,,28.790001
2017-05-01,,,,,,28.809998999999998
2017-05-02,50.5,65.769997,13.795,203.800003,,29.1
2017-05-03,51.400002,66.150002,13.95,205.0,,29.0
2017-05-04,51.720001,66.370003,14.13,208.800003,,29.42
2017-05-05,51.880001,67.879997,14.48,219.19999700000002,,29.76
2017-05-08,50.57,66.839996,14.385,220.100006,,29.48
2017-05-09,49.580002,66.660004,14.24,221.19999700000002,,29.459999
2017-05-10,49.73,66.779999,14.31,220.0,,29.52
2017-05-11,49.299999,66.410004,14.18,219.0,,29.43
2017-05-12,49.695,66.559998,14.285,218.649994,,29.65
2017-05-15,50.150002,67.07,14.4,217.80000299999998,,29.809998999999998
2017-05-16,50.259997999999996,67.209999,14.36,219.5,,30.120001000000002
2017-05-17,48.869999,65.110001,14.055,216.399994,,29.76
2017-05-18,48.805,64.360001,14.18,215.100006,,29.700001
2017-05-19,50.02,65.66999799999999,14.315,218.55000299999998,,30.129998999999998
2017-05-22,49.555,65.459999,14.37,218.899994,,30.23
2017-05-23,50.0,66.18,14.625,218.80000299999998,,30.190001000000002
2017-05-24,50.25,66.839996,14.52,226.5,,30.25
2017-05-25,50.169998,66.559998,14.56,228.399994,,30.23
2017-05-26,49.345001,66.389999,14.5,234.5,,30.110001
2017-05-29,49.724998,66.349998,13.905,236.0,,
2017-05-30,49.014998999999996,63.599998,13.78,235.69999700000002,,30.07
2017-05-31,46.669998,62.82,13.64,225.0,,30.17
2017-06-01,47.139998999999996,62.990002000000004,13.71,222.0,,30.32
2017-06-02,47.299999,63.400002,13.79,219.0,,30.540001
2017-06-05,47.029999,63.099998,13.715,219.0,,30.370001000000002
2017-06-06,46.349998,62.450001,13.705,219.0,,30.24
2017-06-07,47.105,63.48,13.975,386.200012,,30.24
2017-06-08,47.799999,63.720001,14.13,386.5,,30.110001
2017-06-09,48.0,64.510002,14.25,388.049988,,30.049999
2017-06-12,46.974998,63.389998999999996,14.015,388.899994,,29.870001000000002
2017-06-13,47.064999,63.349998,14.11,389.299988,,30.09
2017-06-14,46.349998,62.400002,13.895,389.399994,,30.040001
2017-06-15,46.470001,61.849998,13.885,390.0,,29.700001
2017-06-16,46.490002000000004,62.049999,13.85,389.399994,,30.059998999999998
2017-06-19,47.139998999999996,63.060001,14.06,388.649994,,30.16
2017-06-20,46.849998,62.549999,13.945,389.399994,,29.450001
2017-06-21,46.470001,62.139998999999996,13.925,389.0,,29.48
2017-06-22,46.380001,61.93,13.865,389.399994,,29.450001
2017-06-23,46.084998999999996,61.5,13.835,389.0,,29.52
2017-06-26,46.580002,61.599998,13.925,389.049988,,29.59
2017-06-27,47.299999,62.650002,14.095,389.399994,,29.65
2017-06-28,48.465,64.33000200000001,14.315,389.399994,,29.879998999999998
2017-06-29,48.52,63.970001,14.305,389.350006,,29.59
2017-06-30,47.110001000000004,63.060001,14.085,389.600006,,29.530001000000002
2017-07-03,48.365002000000004,64.940002,14.47,389.799988,,29.610001
2017-07-04,48.575001,64.68,14.615,389.0,,
2017-07-05,49.0,64.470001,14.645,389.0,,29.59
2017-07-06,49.855,65.339996,14.73,389.799988,,29.51
2017-07-07,49.424999,65.519997,14.695,389.899994,,29.540001
2017-07-10,49.185001,65.559998,14.66,390.0,,29.610001
2017-07-11,48.775002,65.260002,14.705,390.0,,29.610001
2017-07-12,49.130001,65.989998,14.745,389.100006,,29.9
2017-07-13,49.599998,66.91999799999999,14.9,389.799988,,30.01
2017-07-14,48.98,66.300003,14.65,389.100006,,30.24
2017-07-17,48.75,65.860001,14.66,389.799988,,30.209999
2017-07-18,47.950001,64.760002,14.535,389.200012,,30.18
2017-07-19,48.130001,64.839996,14.575,389.200012,,30.26
2017-07-20,48.095001,64.290001,14.53,390.0,,30.43
2017-07-21,47.599998,63.639998999999996,14.39,390.0,,30.24
2017-07-24,48.165001000000004,64.230003,14.505,390.5,,30.1
2017-07-25,49.415001000000004,65.16999799999999,14.845,390.399994,,30.209999
2017-07-26,50.0,65.900002,15.0,390.299988,,30.469998999999998
2017-07-27,50.290001000000004,66.0,15.075,390.0,,30.34
2017-07-28,49.955002,66.099998,14.945,390.0,,30.35
2017-07-31,49.599998,65.57,14.85,391.0,,30.42
2017-08-01,50.16,66.790001,14.845,390.0,,30.6
2017-08-02,48.150002,66.559998,14.8,397.399994,,30.639999
2017-08-02,48.150002,66.559998,14.8,397.399994,,30.639999
2017-08-03,48.724998,67.220001,14.815,397.399994,,30.68
2017-08-04,49.830002,68.120003,14.97,397.399994,,30.719998999999998
2017-08-07,50.27,68.550003,15.25,397.399994,,30.74
2017-08-08,49.955002,68.889999,15.675,397.399994,,30.58
2017-08-09,48.439999,67.269997,15.35,,,30.5
2017-08-10,47.889998999999996,66.690002,15.205,,,30.1
2017-08-11,47.215,65.690002,15.085,,,30.02
2017-08-14,48.32,66.690002,15.21,,6.487,30.24
2017-08-15,48.645,67.190002,15.375,,6.477,30.18
2017-08-16,48.959998999999996,67.239998,15.465,,6.505,30.379998999999998
2017-08-17,47.825001,66.199997,15.16,,6.402,30.030001000000002
2017-08-18,48.02,65.989998,15.335,,6.4,30.02
2017-08-21,47.165001000000004,64.68,15.105,,6.322,30.059998999999998
2017-08-22,46.994999,65.120003,15.25,,6.381,30.219998999999998
2017-08-23,46.965,64.16999799999999,15.09,,6.292,30.190001000000002
2017-08-24,47.105,64.389999,15.075,,6.296,30.190001000000002
2017-08-25,46.924999,64.220001,14.915,,6.288,30.41
