,assetmanager,staticfund,CAC 40 net return close,FR0000051732,FR0000120073,FR0000120172,FR0000120271,FR0000120404,FR0000120503,FR0000120578,FR0000120644,FR0000120693,FR0000121014,FR0000121147,FR0000121261,FR0000121329,FR0000121501,FR0000121972,FR0000125007,FR0000125338,FR0000125486,FR0000125585,FR0000127771,FR0000130577,FR0000133308,FR0004035913,FR0010208488,FR0010220475,FR0010242511,FR0010533075,FR0010613471,FR0012942647,FR0013176526,FR0013181864
2016-12-21,58.45,58.00798005457118,58.32622565732569,98.84,95.68182775,22.78,47.595,35.89,34.195,75.2,59.0,102.45,179.6,36.58,106.05,91.52,15.72,65.46,43.645,79.67,64.22,45.51,18.325,65.48,14.19,179.85,12.26,26.08,9.030400099,8.972000000000003,13.99,0.825,54.75,5.7896352
2016-12-22,58.43,58.173063886625975,58.33589469562735,98.5,95.50000955,22.735,48.19,35.885,34.14,76.08,59.08,102.25,179.75,36.6,105.85,91.8,15.675,65.22,43.64,78.98,64.28,45.23,17.855,65.13,14.135,181.3,12.135,26.01,8.9942377,8.9,13.86,0.84,54.91,5.58458562
2016-12-23,58.54,58.27894770593891,58.39692665076713,100.25,95.63637320000001,22.6,48.36,36.005,34.53,75.86,58.87,102.05,179.3,36.76,106.45,91.96,15.755,65.15,43.695,80.36,64.48,45.565,17.73,65.46,14.29,181.9,12.045,25.87,8.973838398,8.941,13.87,0.815,54.95,5.45592706
2016-12-27,58.62,58.4219383192853,58.50069945037412,100.8,95.81819140000002,22.58,48.375,35.95,34.32,76.22,59.31,102.55,179.95,36.71,106.25,92.25,15.8,65.42,43.705,80.45,64.53,45.16,17.855,65.71,14.275,183.05,12.07,25.88,9.070271462000001,9.012,13.955,0.815,55.01,5.5282975
2016-12-28,58.62,58.45717188593011,58.49743538011941,100.65,95.9091005,22.595,48.72,35.4,34.0,76.15,59.25,102.35,180.85,36.715,106.35,92.56,15.74,65.61,43.795,80.08,64.19,45.0,17.905,65.57,14.22,181.5,12.11,26.015,9.061926292999999,8.932,13.9,0.774,54.89,5.588606200000001
2016-12-29,58.52,58.38053642770446,58.38226912773659,100.9,95.9091005,22.73,48.635,35.58,34.1,76.21,59.53,102.7,179.4,36.545,105.4,92.05,15.545,65.3,43.965,80.71,64.39,45.015,18.0,65.73,14.375,182.45,12.14,25.99,9.020200447999999,8.981,13.99,0.784,54.09,5.52025634
2016-12-30,58.67,58.67,58.67,100.25,96.04546415,22.89,48.72,35.43,34.045,76.9,60.2,102.95,181.4,36.835,105.7,92.13,15.495,66.11,44.255,80.15,64.7,45.59,18.055,65.55,14.435,182.65,12.12,26.175,8.97569288,9.033999999999999,14.015,0.789,54.61,5.51221518
2017-01-02,58.89,58.99253300278764,58.91215706116005,101.7,95.81819140000002,23.32,48.8,35.715,34.195,77.84,60.24,103.35,181.8,37.0,106.9,91.82,15.655,66.1,44.325,80.66,64.65,46.955,18.095,66.14,14.57,183.7,12.23,26.4,9.038745268,9.211,14.23,0.799,55.02,5.68510012
2017-01-03,59.11,59.05345901742692,59.11668493504422,102.75,96.04546415,23.485,48.93,36.585,34.375,78.3,60.04,103.2,179.7,37.87,106.45,90.65,16.17,65.63,44.835,80.0,65.35,46.51,18.11,66.44,14.59,186.0,12.19,26.82,9.04059975,9.25,14.105,0.818,55.7,5.9303555
2017-01-04,59.06,58.782496336017246,59.11754714228131,102.0,95.95455505,23.45,48.905,37.415,34.155,78.3,60.56,103.4,178.1,37.615,104.0,90.28,16.155,65.84,44.7,80.2,64.91,46.6,18.21,66.01,14.705,183.45,12.195,26.46,8.9942377,9.241,14.035,0.81,54.39,5.75747056
2017-01-05,59.06,58.869515177804374,59.132451010236736,102.0,96.00000959999998,23.435,48.93,37.99,33.99,78.27,61.15,103.8,176.95,38.395,104.65,89.89,16.36,66.04,44.58,80.47,65.14,46.695,18.24,66.35,14.795,186.4,12.175,26.26,8.898731877000001,9.252,14.06,0.8290000000000001,55.14,5.01768384
2017-01-06,59.03,58.88791253039901,59.24349098512778,102.8,96.40910055,23.325,48.77,37.885,34.1,76.69,61.06,104.7,179.25,37.99,104.75,89.53,16.52,66.44,44.835,80.16,65.73,46.805,18.33,67.05,14.79,187.8,12.16,26.59,8.671557832000001,9.28,13.94,0.843,55.17,4.83675774
2017-01-09,58.89,59.02737387168666,58.97472867208035,102.8,95.1818277,22.825,48.085,38.08,33.93,77.52,61.49,105.05,180.95,37.915,105.75,90.0,16.57,66.44,44.875,80.77,66.0,48.205,18.275,67.0,14.78,186.55,12.05,26.43,8.5306172,9.193,13.905,0.835,54.61,4.74830498
2017-01-10,58.94,59.10398214091641,58.98267329590784,102.95,94.95455495,22.97,48.23,38.315,33.87,78.31,61.2,104.8,181.1,39.67,104.5,90.03,16.705,67.31,44.99,81.38,65.91,49.1,18.14,66.14,14.61,182.9,11.93,26.7,8.36371382,9.16,13.75,0.8370000000000001,55.1,4.824696
2017-01-11,59.01,59.165082115284484,58.988462401642586,102.35,95.86364595,22.8,48.5,38.38,34.22,77.32,60.8,104.8,183.25,40.12,105.95,89.92,17.27,66.97,44.84,80.12,65.57,48.805,18.05,65.97,14.65,186.0,11.575,26.725,8.186610789,9.229,13.65,0.828,55.04,4.5633583
2017-01-12,58.78,59.07172456247507,58.68995393891553,102.05,94.7272822,22.54,48.695,38.17,33.885,76.54,60.79,104.15,186.55,39.5,104.5,89.28,16.935,67.3,45.19,80.12,65.51,49.005,17.775,64.39,14.78,183.95,11.74,26.25,8.236681803,9.195,13.655,0.818,54.45,4.29800002
2017-01-13,59.31,59.789182113575414,59.39616325232405,103.1,95.40910045,22.525,48.845,38.59,35.28,78.07,60.53,106.2,188.95,39.9,105.9,89.41,17.195,67.85,45.6,80.58,65.72,50.21,18.27,65.6,14.99,187.0,11.67,26.665,8.24317249,9.3,13.655,0.8320000000000001,56.19,4.20552668
2017-01-16,58.87,59.213723220854895,58.91782299443236,101.7,93.5454639,22.61,48.46,38.005,34.9,76.81,60.31,105.9,187.55,39.76,104.05,89.07,16.875,67.37,45.265,79.38,65.47,49.945,17.79,65.97,14.915,185.8,11.66,26.38,8.239463526,8.969,13.655,0.802,55.48,4.1210945
2017-01-17,58.71,58.97114443116074,58.64641247344245,101.75,93.1818275,22.725,48.195,38.445,34.5,76.12,59.94,105.25,186.85,39.71,104.25,88.98,16.9,67.34,45.25,78.67,64.99,51.74,17.65,64.99,14.96,185.8,11.79,26.14,8.345169,9.047,13.915,0.804,55.56,4.13717682
2017-01-18,58.61,59.035952712773685,58.57053823657847,101.9,93.0909184,22.94,48.255,38.355,34.21,76.5,59.96,106.8,188.1,39.785,103.6,88.67,16.89,67.41,45.63,77.53,65.16,51.0,17.55,64.43,14.97,184.9,11.79,25.89,8.6233413,9.039,13.92,0.8420000000000001,55.24,4.02460058
2017-01-19,58.52,58.999573236119325,58.422608109186186,101.3,93.86364575,23.115,47.615,38.18,34.06,75.77,59.69,108.45,190.0,40.265,103.15,88.62,16.965,67.55,45.535,77.94,65.18,50.97,17.625,65.07,14.865,185.05,11.67,25.965,8.636322674,8.997,13.94,0.867,55.5,3.95625072
2017-01-23,58.31,58.91847068124013,58.18457732551793,99.26,93.31819115,23.58,47.485,37.88,34.94,74.84,59.05,108.8,190.35,40.52,100.95,88.85,17.05,67.12,46.195,76.09,66.9,50.44,17.735,64.91,14.725,195.55,11.665,25.535,8.859787755,8.99,14.165,0.872,55.25,4.05274464
2017-01-24,58.46,58.878184227257606,58.28853488381859,99.37,93.40910025,23.59,47.64,38.26,34.965,73.89,58.93,109.55,189.05,40.97,101.15,88.55,17.68,67.7,46.815,75.9,66.56,51.13,17.9,65.23,14.63,195.25,11.605,25.845,8.903368082,9.13,14.2,0.884,56.8,4.02862116
2017-01-25,58.8,59.298694865844006,58.86338076603321,100.85,94.22728215,23.5,48.015,38.575,35.055,74.24,58.95,108.95,191.4,41.815,102.4,87.3,17.78,68.72,47.725,76.54,66.65,51.16,17.51,65.13,14.53,196.0,11.49,26.45,8.979401844,8.808,14.16,0.9470000000000001,58.0,4.03264174
2017-01-26,58.68,59.12597868373261,58.737560095649194,100.8,94.04546395,23.3,47.8,38.405,34.71,74.62,58.91,110.75,190.45,41.58,101.65,86.93,17.65,68.39,47.0,75.61,65.85,50.74,17.455,64.66,14.555,196.65,11.4,26.645,8.881114298,8.886000000000003,14.16,0.9690000000000001,58.03,4.020580000000002
2017-01-27,58.53,58.78084948769231,58.40856644846786,99.72,92.95455475,23.13,47.225,38.71,34.69,74.49,58.6,110.45,186.85,41.5,101.7,87.42,17.58,68.22,46.86,75.58,65.56,50.75,17.29,65.16,14.45,197.6,11.235,26.845,8.774481583,8.838,14.1,0.965,57.66,4.04470348
2017-01-30,57.99,58.238042089941196,57.7407869433411,98.66,92.04546375,22.855,46.705,38.145,34.155,74.79,58.29,109.15,184.35,40.705,100.0,86.13,17.335,67.3,45.845,75.2,64.94,49.785,17.2,64.82,14.37,197.8,11.03,26.395,8.55843443,8.644,14.0,0.95,56.49,3.99645652
2017-01-31,57.71,58.13828553216083,57.309436979870846,98.49,90.9091,22.655,46.66,37.505,33.655,74.49,57.99,108.35,186.6,40.175,99.38,86.78,17.2,66.22,45.5,75.37,64.9,49.9,16.94,63.56,14.325,197.95,11.065,26.25,8.45643792,8.607000000000001,14.03,0.9470000000000001,56.52,3.7391394
2017-02-01,58.09,58.75214997404285,57.86069533552792,99.81,91.1818273,22.72,46.72,38.005,34.445,75.78,58.46,107.55,188.0,40.885,102.45,87.99,17.505,68.38,46.195,76.03,65.28,50.57,17.095,63.5,14.265,199.0,10.885,26.475,8.513926862,8.692,14.215,0.9570000000000001,57.45,3.71099534
2017-02-02,58.14,58.66594481596462,57.85730809281078,100.9,91.31819095,22.735,46.495,38.05,34.63,74.98,58.36,108.4,187.5,40.97,102.15,88.6,17.505,68.13,46.085,77.5,66.19,50.41,17.02,62.73,14.28,198.95,11.01,26.585,8.704011267,8.734,14.245,0.914,57.03,3.78336578
2017-02-03,58.39,59.097318254191165,58.23292251702623,102.5,91.72728190000001,22.785,47.15,39.145,34.6,75.62,59.1,109.4,188.95,40.98,103.4,88.36,17.515,67.83,46.005,77.15,66.54,50.47,16.98,62.59,14.365,200.95,11.08,27.12,8.70679299,8.857999999999997,14.295,0.905,57.34,3.83161274
2017-02-06,57.9,58.53480411740123,57.670209122362095,101.7,90.40909995,22.45,47.105,38.615,34.265,75.64,58.98,108.9,185.15,40.115,102.2,88.3,17.21,67.07,45.42,75.93,65.82,49.725,16.95,61.5,14.28,198.9,10.99,26.585,8.512999621,8.725,14.11,0.855,56.42,3.75522172
2017-02-07,57.67,58.38016365276143,57.3851880442724,100.7,91.0909182,22.34,46.625,38.425,33.65,75.9,59.24,108.9,184.45,40.525,101.35,89.27,17.07,67.26,45.275,76.34,65.22,50.02,16.94,61.97,14.15,195.0,11.025,26.735,8.397094496,8.792,14.205,0.853,56.5,3.65470722
2017-02-08,57.77,58.57830332292421,57.53157851588415,101.75,91.04546365,22.535,46.83,38.59,34.205,76.65,60.65,108.45,182.35,40.63,100.1,89.21,17.21,67.05,45.355,76.37,68.27,50.16,16.945,63.08,14.28,193.35,11.24,26.41,8.564925117000001,8.985,14.77,0.838,56.99,3.62656316
2017-02-09,58.27,59.34944824333381,58.251459972623685,102.25,92.13637285,22.585,47.425,38.51,34.29,80.19,60.45,107.05,185.5,39.55,101.5,89.28,17.31,67.34,45.365,76.94,68.81,51.05,17.175,62.14,14.45,193.7,11.31,26.295,8.666921627,8.977,14.66,0.8540000000000001,56.35,3.74315998
2017-02-10,58.3,59.43919732786728,58.276525568730534,103.5,92.36364559999998,22.695,47.925,38.785,34.25,80.15,60.05,107.9,185.1,40.0,101.5,89.33,17.385,67.48,45.695,77.38,68.76,51.16,17.07,62.46,14.405,189.1,11.17,26.24,8.631686469,9.0,14.555,0.865,57.0,3.70697476
